title,text,category,publication_date,source,image,link
"Política anti-imigração da Itália favorece trabalho forçado, indica Conselho da Europa","Um relatório do Conselho da Europa estima que, anualmente, entre 2.100 e 3.800 pessoas são identificadas como potenciais vítimas de tráfico na Itália",mundo,2024-02-23 11:22:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2012/06/lampedusa1-1-300x212.jpg,https://www.cartacapital.com.br/mundo/politica-anti-imigracao-da-italia-favorece-trabalho-forcado-indica-conselho-da-europa/
Netanyahu apresenta plano oficial de Israel para Gaza após a guerra,O documento foi distribuído a membros do gabinete de segurança de Israel,mundo,2024-02-23 10:14:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/10/000_33ZE9GF-1-300x173.jpg,https://www.cartacapital.com.br/mundo/netanyahu-apresenta-plano-oficial-de-israel-para-gaza-apos-a-guerra/
Dois estudantes são baleados após confronto entre policiais e criminosos no Rio,Alunos do Cefet ficaram em meio ao fogo cruzado em confronto na Zona Norte,cartaexpressa,2024-02-23 10:10:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/Captura-de-Tela-2024-02-23-às-10.02.51-300x199.png,https://www.cartacapital.com.br/cartaexpressa/dois-estudantes-sao-baleados-apos-confronto-entre-policiais-e-criminosos-no-rio/
Diretor do Mossad viaja a Paris para negociar trégua na guerra em Gaza,"A viagem acontece um dia após o primeiro-ministro israelense, Benjamin Netanyahu, apresentar uma controversa proposta de plano para o futuro de Gaza",mundo,2024-02-23 09:57:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/000_34K29ZW-300x200.jpg,https://www.cartacapital.com.br/mundo/diretor-do-mossad-viaja-a-paris-para-negociar-tregua-na-guerra-em-gaza/
"Leia os editais do concurso da Caixa, que oferece 4 mil vagas e salários de até R$ 14 mil",Inscrições começam na semana que vem; provas estão previstas para o dia 26 de maio,sociedade,2024-02-23 09:17:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/30472085520_e503990a2f_k-300x199.jpg,https://www.cartacapital.com.br/sociedade/leia-os-editais-do-concurso-da-caixa-que-oferece-4-mil-vagas-e-salarios-de-ate-r-14-mil/
"Militares da ativa redigiram carta para pressionar Exército a aderir ao golpe, diz jornal",Informação publicada nesta sexta-feira pela Folha de S. Paulo tem como base um relatório da Polícia Federal,politica,2024-02-23 09:04:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/11/GLO_exercito-300x200.jpg,https://www.cartacapital.com.br/politica/militares-da-ativa-redigiram-carta-para-pressionar-exercito-a-aderir-ao-golpe-diz-jornal/
"Quem é Ana Paula Lobato, suplente que assume a vaga de Dino no Senado até 2030",Ela é a mais jovem parlamentar entre os 81 senadores,politica,2024-02-23 08:59:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/CAPA-para-matéria-1064-×-614-px-2024-02-23T084605.608-300x173.png,https://www.cartacapital.com.br/politica/quem-e-ana-paula-lobato-suplente-que-assume-a-vaga-de-dino-no-senado-ate-2030/
Incêndio em prédio residencial deixa 4 mortos e 14 desaparecidos na Espanha,"Outras seis pessoas continuam hospitalizadas, mas estão fora de perigo",mundo,2024-02-23 08:12:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/CAPA-para-matéria-1064-×-614-px-2024-02-23T080927.239-300x173.png,https://www.cartacapital.com.br/mundo/incendio-em-predio-residencial-deixa-4-mortos-e-14-desaparecidos-na-espanha/
Defesa de Bolsonaro aciona Fux para anular pedido de advogado sobre ato em SP,O advogado Jeffrey Chiquini havia impetrado um habeas corpus para garantir participação do ex-presidente no ato; advogado de Bolsonaro alega que 'não há razão para o HC',cartaexpressa,2024-02-23 07:59:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/48673940931_c6d77bea66_k-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/defesa-de-bolsonaro-aciona-fux-para-anular-pedido-de-advogado-sobre-ato-em-sp/
Justiça do Uruguai condena ex-agente da ditadura a 10 anos de prisão,"Cerca de 50 sobreviventes relataram os tormentos sofridos, incluindo 'posições forçadas' e 'choques elétricos em todo o corpo, especialmente nos genitais'",mundo,2024-02-22 20:57:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/Sem-Título-16-2-300x173.jpg,https://www.cartacapital.com.br/mundo/justica-do-uruguai-condena-ex-agente-da-ditadura-a-10-anos-de-prisao/
Agência para refugiados palestinos diz estar 'no limite',"'Temo que estejamos à beira de uma catástrofe monumental', afirma diretor",mundo,2024-02-22 20:44:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-capasergio5-300x200.jpg,https://www.cartacapital.com.br/mundo/agencia-para-refugiados-palestinos-diz-estar-no-limite/
"À espera de julgamento que pode levá-lo à prisão, Collor comparece à posse de Dino no STF","O ex-presidente da Republica foi saudado pelo presidente da Corte, Luís Roberto Barroso",cartaexpressa,2024-02-22 20:26:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/53544949427_64f1d3fe58_k-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/a-espera-de-julgamento-que-pode-leva-lo-a-prisao-collor-comparece-a-posse-de-dino-no-stf/
Censo Escolar evidencia fragilidade das políticas de educação para jovens e adultos,"O Brasil tem um contingente de mais de 68 milhões de pessoas, com idade acima dos 18 anos, que não frequentam a escola e não concluíram a educação básica",educacao,2024-02-22 20:20:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2021/11/13047-700x480-1-1-300x180.jpg,https://www.cartacapital.com.br/educacao/censo-escolar-evidencia-fragilidade-das-politicas-de-educacao-para-jovens-e-adultos/
"Ubiratan Marques, um maestro das tradições afro-brasileiras, lança álbum no Sesc","O músico une o universo sinfônico ao jazz, além de elementos ancestrais",blogs,2024-02-22 20:07:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/Sem-Título-15-300x173.jpg,https://www.cartacapital.com.br/blogs/augusto-diniz/ubiratan-marques-um-maestro-das-tradicoes-afro-brasileiras-lanca-album-no-sesc/
Sobe para 8 número de mortes após chuvas no Rio; criança de 6 anos está desaparecida,"Cerca de 460 pessoas ficaram desalojadas em Nova Iguaçu. Já em Japeri, foram 22 desabrigados e 67 desalojados",sociedade,2024-02-22 19:53:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/CAPA-para-matéria-1064-×-614-px-2024-02-22T083028.997-1-300x173.png,https://www.cartacapital.com.br/sociedade/sobe-para-8-numero-de-mortes-apos-chuvas-no-rio-crianca-de-6-anos-esta-desaparecida/
"Lula não tentou comparar situação em Gaza ao que os alemães fizeram, diz chefe da diplomacia da UE","Josep Borrell comentou o assunto à margem da reunião de ministros do G20, no Rio de Janeiro",mundo,2024-02-22 19:52:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/000_34JH67B-300x200.jpg,https://www.cartacapital.com.br/mundo/lula-nao-tentou-comparar-situacao-em-gaza-ao-que-os-alemaes-fizeram-diz-chefe-da-diplomacia-da-ue/
TRE do Paraná agenda o julgamento da cassação de Moro,A definição das datas ocorre após o presidente Lula (PT) formalizar a nomeação de José Rodrigo Sade para a Corte,politica,2024-02-22 19:16:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/53393688145_8c309d02a1_k-300x200.jpg,https://www.cartacapital.com.br/politica/tre-do-parana-agenda-o-julgamento-da-cassacao-de-moro/
Homem que tentou estrangular a esposa é absolvido por sonambulismo na Itália,"Ao despertar, o homem soltou a mulher e se jogou pela janela do apartamento no terceiro andar, sofrendo ferimentos graves",mundo,2024-02-22 18:57:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/Panorama-Braone_Foto_Luca_Giarelli-300x163.jpg,https://www.cartacapital.com.br/mundo/homem-que-tentou-estrangular-a-esposa-e-absolvido-por-sonambulismo-na-italia/
Valdemar destoa de Bolsonaro e responde a perguntas da PF sobre trama golpista,"O ex-ministro da Justiça Anderson Torres também rompeu o silêncio, segundo sua defesa",politica,2024-02-22 18:37:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2022/11/000_32QW2FJ-300x200.jpg,https://www.cartacapital.com.br/politica/valdemar-destoa-de-bolsonaro-e-responde-a-perguntas-da-pf-sobre-trama-golpista/
Relator da CPI da Braskem deve apresentar o plano de trabalho na terça,"Rogério Carvalho foi escolhido relator da CPI na quarta-feira 21; Omar Aziz é o presidente e Jorge Kajuru, o vice",politica,2024-02-23 07:49:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/53396244325_708ba32a20_o-300x200.jpg,https://www.cartacapital.com.br/politica/relator-da-cpi-da-braskem-deve-apresentar-o-plano-de-trabalho-na-terca/
Moraes vota para condenar mais 15 pessoas por participação no 8 de Janeiro,Outros 86 participantes dos atos golpistas já foram condenados pela Suprema Corte,justica,2024-02-23 07:23:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/09/53187492134_ceef2c9ec4_k-300x180.jpg,https://www.cartacapital.com.br/justica/moraes-vota-para-condenar-mais-15-pessoas-por-participacao-no-8-de-janeiro/
Tribunal declara improcedente pedido de anulação das eleições em El Salvador,"Três partidos alegavam ""irregularidades"" nas eleições legislativas dominadas pelo partido Novas Ideias (NI), do presidente reeleito Nayib Bukele, que conquistou 54 das 60 cadeiras no Congresso",mundo,2024-02-23 06:41:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/000_34K276G-300x200.jpg,https://www.cartacapital.com.br/mundo/tribunal-declara-improcedente-pedido-de-anulacao-das-eleicoes-em-el-salvador/
Mortes por policiais têm alta em todo o estado de São Paulo,"Número de vítimas desde final de janeiro chega a 102; para especialista, o governador Tarcísio de Freitas e o secretário de Segurança Guilherme Derrite carregam parte da culpa pelo aumento da violência",sociedade,2024-02-23 06:22:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/10/capa-39-300x180.png,https://www.cartacapital.com.br/sociedade/mortes-por-policiais-tem-alta-em-todo-o-estado-de-sao-paulo/
Ex-informante do FBI acusado de mentir sobre Joe e Hunter Biden é preso novamente,O caso enfraquece a investigação de impeachment que os republicanos no Congresso estão promovendo contra o presidente dos Estados Unidos,mundo,2024-02-23 06:07:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/06/000_33KD3UX-300x200.jpg,https://www.cartacapital.com.br/mundo/ex-informante-do-fbi-acusado-de-mentir-sobre-joe-e-hunter-biden-e-preso-novamente/
Lula tem razão e expôs à luz o cinismo da comunidade internacional,"O nazismo fez escola entre suas vítimas, mas a bestialidade não legitima o sionismo",opiniao,2024-02-23 04:00:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/CAPA-para-matéria-1064-×-614-px-2024-02-17T100916.182-300x173.png,https://www.cartacapital.com.br/opiniao/lula-tem-razao-e-expoe-a-luz-do-meio-dia-o-cinismo-da-comunidade-internacional/
Governo Lula anuncia novas medidas após o registro de 363 mortes de yanomamis em 2023,"Segundo o Planalto, porém, houve subnotificação nos últimos anos: 'Agora, sabemos o que temos'",sociedade,2024-02-22 23:01:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/11/Screenshot-2023-11-13-at-13-38-59-raf03450.jpg-imagem-WEBP-1170-×-700-pixels-300x179.png,https://www.cartacapital.com.br/sociedade/governo-lula-anuncia-novas-medidas-apos-o-registro-de-363-mortes-de-yanomamis-em-2023/
Lula recebe chanceler russo e diz estar 'disposto a colaborar' pela paz na Ucrânia,"Segundo o Planalto, Sergey Lavrov 'expôs as posições da Rússia em relação ao conflito'",mundo,2024-02-22 22:14:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/000_34JY43W-300x204.jpg,https://www.cartacapital.com.br/mundo/lula-recebe-chanceler-russo-e-diz-estar-disposto-a-colaborar-pela-paz-na-ucrania/
Sonda de empresa americana pousa na Lua e transmite sinal,"O módulo de alunissagem Nova-C, que transporta experimentos científicos da Nasa, mede um pouco mais de quatro metros de altura",mundo,2024-02-22 22:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/000_34JV4DD-300x183.jpg,https://www.cartacapital.com.br/mundo/sonda-de-empresa-americana-pousa-na-lua-e-transmite-sinal/
O encontro entre Lula e Lira semanas após 'recados' do presidente da Câmara,"Ante críticas a Alexandre Padilha, Rui Costa passou a exercer um papel mais relevante no diálogo entre o Palácio do Planalto e a Câmara",politica,2024-02-22 21:24:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/Sem-Título-3-300x173.jpg,https://www.cartacapital.com.br/politica/o-encontro-entre-lula-e-lira-semanas-apos-recados-do-presidente-da-camara/
"No meio do minério, a arte","Como a instituição, após várias crises, lida com a memória da tragédia e retoma a marca de 300 mil visitantes anuais",cultura,2024-02-22 18:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-plarte-300x200.gif,https://www.cartacapital.com.br/cultura/no-meio-do-minerio-a-arte/
Tapete encardido,A Lava Jato ainda nos surpreende com escândalos que não param de vir à tona,opiniao,2024-02-22 18:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/09/sem_titulo-15_1-300x225.jpg,https://www.cartacapital.com.br/opiniao/tapete-encardido/
Somos todos Assange,No julgamento do recurso do fundador do WikiLeaks está em jogo a defesa do jornalismo,mundo,2024-02-22 18:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-nmassange-300x200.jpg,https://www.cartacapital.com.br/mundo/somos-todos-assange/
O espírito do algoz,A destruição da vida em Gaza não comove os opiniáticos da mídia brasileira,carta-capital,2024-02-22 18:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-capabelluzzo-300x200.jpg,https://www.cartacapital.com.br/carta-capital/o-espirito-do-algoz/
Os desafios da esquerda,"Parte dela também se tornou tradicional e elitista, perdeu contato com a população ",opiniao,2024-02-22 18:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2019/01/barrocal-schwab-300x177.jpg,https://www.cartacapital.com.br/opiniao/os-desafios-da-esquerda/
Arapuca bolsonarista,"Para escapar das falsas acusações de perseguição a Bolsonaro e aos seus aliados, o STF precisa manter uma atuação assertiva e, ao mesmo tempo, bem precavida",opiniao,2024-02-22 18:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/01/Sem-Título-22-300x173.jpg,https://www.cartacapital.com.br/opiniao/arapuca-bolsonarista/
Memória/ A despedida de Abilio Diniz,O fundador do Grupo Pão de Açúcar morre aos 87 anos em São Paulo,carta-capital,2024-02-22 18:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-semana-300x200.jpg,https://www.cartacapital.com.br/carta-capital/memoria-a-despedida-de-abilio-diniz/
Cartas Capitais,"Cinzas do golpe Recentemente, andei lendo algumas obras sobre a movimentação dos militares em 1964. As informações trazidas pela atual investigação sobre a tentativa de golpe demonstram que os métodos utilizados são praticamente iguais aos de então: desinformação, coronéis insuflando a caserna, reuniões secretas etc. […]",carta-capital,2024-02-22 18:02:00,CartaCapital,,https://www.cartacapital.com.br/carta-capital/cartas-capitais-103/
CARTUM: O vira-lata especialista,,venes-2,2024-02-22 18:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/373-Capa-22_02_2024-300x180.jpg,https://www.cartacapital.com.br/venes-2/cartum-o-vira-lata-especialista/
Um brinde a Ademir da Guia,"Filho de Domingos, o Divino, Ademir deslizava pelo campo, sempre livre e de cabeça erguida ",blogs,2024-02-22 18:01:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/15440834298_c51816f115_c-300x200.jpg,https://www.cartacapital.com.br/blogs/o-mundo-e-uma-bola/um-brinde-a-ademir-da-guia/
"No 1º ato de rua com Marta, Boulos chama Nunes de 'tchutchuca do Bolsonaro'",O candidato do PSOL aparece tecnicamente empatado com o prefeito em uma pesquisa divulgada nesta semana,politica,2024-02-22 18:30:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/53546102829_009cafedd6_k-300x200.jpg,https://www.cartacapital.com.br/politica/no-1o-ato-de-rua-com-marta-boulos-chama-nunes-de-tchutchuca-do-bolsonaro/
AGU entra em ação para remover post de deputado bolsonarista com montagem de Lula,"Na imagem falsa, o presidente é retratado como um soldado do Hamas e aparece com uma suástica no rosto",politica,2024-02-22 18:10:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1708615480133972-300x175.jpg,https://www.cartacapital.com.br/politica/agu-entra-em-acao-para-remover-post-de-deputado-bolsonarista-com-montagem-de-lula/
Golpismo de renda,Qual será o destino dos diplomatas aliados a Bolsonaro na tentativa de melar as eleições?,politica,2024-02-22 18:03:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-barrocal-300x200.jpg,https://www.cartacapital.com.br/politica/golpismo-de-renda/
O terror sob a natureza,"Samanta Schweblin usa o Pampa argentino como cenário e mote para uma história, em ritmo de thriller, sobre mães e filhos em um planeta adoentado",cultura,2024-02-22 18:03:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-pllivros-300x200.jpg,https://www.cartacapital.com.br/cultura/o-terror-sob-a-natureza/
Os deuses da bola,"Se, apesar do mau momento do futebol brasileiro, continuamos a ver os jogos, é porque eles ainda nos reservam emoções como as da partida entre Palmeiras e Corinthians",opiniao,2024-02-22 18:03:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/63debbab5f998-2-300x169.jpeg,https://www.cartacapital.com.br/opiniao/os-deuses-da-bola/
Crise fabricada,"A mídia e o bolsonarismo unem-se na defesa de Netanyahu contra Lula, mas a realidade não pode ser alterada",mundo,2024-02-22 18:03:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-capasergio-300x200.jpg,https://www.cartacapital.com.br/mundo/crise-fabricada/
Pelas costas,"Confortáveis no mercado de dívida pública, os bancos privados parecem temer a concorrência do BNDES",economia,2024-02-22 18:03:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-ecodru-300x200.jpg,https://www.cartacapital.com.br/economia/pelas-costas/
Alvos da repressão,"A Comissão de Anistia inaugura o julgamento de casos coletivos com dois processos envolvendo povos originários
",politica,2024-02-22 18:03:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-spfabi-300x200.gif,https://www.cartacapital.com.br/politica/alvos-da-repressao/
O ovo da serpente,Pesquisadores apontam o embrião da Operação Condor nos rastros deixados por uma entidade brasileira vinculada à Liga Anticomunista Mundial,politica,2024-02-22 18:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-spmari-300x200.gif,https://www.cartacapital.com.br/politica/o-ovo-da-serpente-2/
Choque de realidade,"Perto do segundo aniversário da invasão russa, os ucranianos trocam o otimismo pelo desalento",mundo,2024-02-22 18:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/1299-nmuc-300x200.jpg,https://www.cartacapital.com.br/mundo/choque-de-realidade/
Justiça determina a transferência de Adélio Bispo para tratamento em Minas,O Judiciário mineiro terá 60 dias para providenciar tratamento ambulatorial ou internação ao autor da facada em Jair Bolsonaro,justica,2024-02-22 17:40:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2020/06/Adélio-Bispo-300x180.jpg,https://www.cartacapital.com.br/justica/justica-determina-a-transferencia-de-adelio-bispo-para-tratamento-em-minas/
"Recém-empossado, Dino deve participar dos julgamentos do 8 de Janeiro","O novo ministro vai integrar a 1ª Turma da Corte, junto a Alexandre de Moraes, Cármen Lúcia, Cristiano Zanin e Luiz Fux",politica,2024-02-22 17:38:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/53546129864_acdcdbb6d4_k-300x200.jpg,https://www.cartacapital.com.br/politica/recem-empossado-dino-deve-participar-dos-julgamentos-do-8-de-janeiro/
PF prende suspeitos de ajudar os fugitivos do presídio federal de Mossoró,Esta quinta-feira 22 é o nono dia de buscas por Rogério da Silva Mendonça e Deibson Cabral Nascimento,cartaexpressa,2024-02-22 17:26:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/CAPA-para-matéria-1064-×-614-px-2024-02-17T102959.241-300x173.png,https://www.cartacapital.com.br/cartaexpressa/pf-prende-suspeitos-de-ajudar-os-fugitivos-do-presidio-federal-de-mossoro/
Dino toma posse e pode ficar no STF até 2043; confira quando se aposentará cada ministro,A legislação estabelece que membros do Judiciário se aposentam compulsoriamente aos 75 anos,cartaexpressa,2024-02-22 16:48:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/53545773931_75391fe72d_k-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/dino-toma-posse-e-pode-ficar-no-stf-ate-2043-confira-quando-se-aposentara-cada-ministro/
As primeiras palavras de Barroso após a posse de Dino no STF,"O presidente da Corte classificou o novo colega como 'uma pessoa respeitada e querida pela comunidade jurídica, política e pela sociedade'",cartaexpressa,2024-02-22 16:44:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/53398039644_282c20d996_k-300x153.jpg,https://www.cartacapital.com.br/cartaexpressa/as-primeiras-palavras-de-barroso-apos-a-posse-de-dino-no-stf/
"Sob pressão do Centrão, governo Lula aceita cronograma para pagamento de emendas","O governo espera finalizar o repasse de quase 15 bilhões de reais até 30 de junho, data-limite para o envio de recursos públicos em ano eleitoral",economia,2024-02-22 16:39:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/52903679400_6a3cc87a57_k-300x200.jpg,https://www.cartacapital.com.br/economia/sob-pressao-do-centrao-governo-lula-aceita-cronograma-para-pagamento-de-emendas/
Flávio Dino toma posse e o STF volta a ter formação completa,"O novo ministro herda mais de 300 processos de sua antecessora, Rosa Weber",politica,2024-02-22 16:35:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/53546113094_d92988f0d7_k-1-e1708634398337-300x200.jpg,https://www.cartacapital.com.br/politica/flavio-dino-toma-posse-e-o-stf-volta-a-ter-formacao-completa/
Justiça condena à prisão perpétua supremacista que atropelou família muçulmana no Canadá,"Em 6 de junho de 2021, Nathaniel Veltman atropelou cinco membros da família Afzaal em London, província de Ontário",mundo,2024-02-22 16:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/Sem-Título-12-3-300x173.jpg,https://www.cartacapital.com.br/mundo/justica-condena-a-prisao-perpetua-supremacista-que-atropelou-familia-muculmana-no-canada/
Exército confirma o afastamento de militares presos em operação da PF sobre plano golpista,"A Força explica que os oficiais foram 'agregados' - ou seja, removidos da escala para ficar exclusivamente à disposição da Justiça",politica,2024-02-22 15:27:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/CAPA-para-matéria-1064-×-614-px-11-1-300x173.png,https://www.cartacapital.com.br/politica/exercito-confirma-o-afastamento-de-militares-presos-em-operacao-da-pf-sobre-plano-golpista/
Bolsonaro se mantém calado em depoimento à PF sobre trama golpista,"A oitiva foi um desdobramento da Operação Tempus Veritatis, deflagrada para apurar uma conspiração voltada a impedir a posse de Lula",politica,2024-02-22 15:17:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/04/000_33CQ2Z3-300x200.jpg,https://www.cartacapital.com.br/politica/bolsonaro-se-mantem-calado-em-depoimento-a-pf-sobre-trama-golpista/
"Em futuro não tão distante, o BBB pode deixar a Globo","O destino do programa parece caminhar para uma realidade híbrida, tanto dentro quanto fora dos domínios tradicionais da Globo",blogs,2024-02-22 15:12:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/reprodução-globoplay2-300x169.png,https://www.cartacapital.com.br/blogs/midiatico/em-futuro-nao-tao-distante-o-bbb-pode-deixar-a-globo/
Justiça arquiva investigação contra Haddad por suposto ‘caixa 2’ em campanha para prefeitura de SP,A investigação teve como base as delações da Operação Lava Jato; Juízo decidiu que o caso possuía 'absoluta ausência de prova de autoria',politica,2024-02-22 14:56:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/04/saneamento7-300x225.jpg,https://www.cartacapital.com.br/politica/justica-arquiva-investigacao-contra-haddad-por-suposto-caixa-2-em-campanha-para-prefeitura-de-sp/
"'Se vira nos 30', diz Moraes no julgamento que multou Zambelli em R$ 30 mil por fake news sobre Lula",A decisão de punir a deputada foi tomada por unanimidade no TSE. Houve divergência somente em relação ao valor da multa,cartaexpressa,2024-02-22 14:38:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/06/000_33LV7EJ-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/se-vira-nos-30-diz-moraes-no-julgamento-que-multou-zambelli-em-r-30-mil-por-fake-news-sobre-lula/
Além de Bolsonaro: confira quem terá de depor à PF sobre trama golpista de 2022,"As oitivas são um desdobramento da Operação Tempus Veritatis, deflagrada em 8 de fevereiro",cartaexpressa,2024-02-22 13:57:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/Sem-Título-5-300x173.jpg,https://www.cartacapital.com.br/cartaexpressa/alem-de-bolsonaro-confira-quem-tera-de-depor-a-pf-sobre-trama-golpista-de-2022/
Governo Milei fecha instituto nacional contra o racismo,"O anúncio foi feito nesta quinta-feira pelo porta-voz da Presidência, Manuel Adorni, em coletiva de imprensa",mundo,2024-02-22 13:27:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/11/000_34482AX-300x200.jpg,https://www.cartacapital.com.br/mundo/governo-milei-fecha-instituto-nacional-contra-o-racismo/
Ministra da Igualdade Social de Israel se diz 'orgulhosa' das ruínas na Faixa de Gaza,May Golan ainda afirmou desejar que cada criança possa contar a seus netos 'o que fizeram os judeus' contra o Hamas,mundo,2024-02-22 13:25:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/may_golan_israel-300x180.jpg,https://www.cartacapital.com.br/mundo/ministra-da-igualdade-social-de-israel-se-diz-orgulhosa-das-ruinas-na-faixa-de-gaza/
Vereadores de direita de Belo Horizonte pressionam e prefeitura retira adesivo com as cores do arco-íris de Centro de Referência LGBT,"Nas redes sociais, parlamentares de esquerda se posicionaram contra a ação da prefeitura",politica,2024-02-22 12:54:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/Screenshot-2024-02-22-at-13-12-17-image_processing20240221-3245331-bt6j01.webp-imagem-WEBP-800-×-1067-pixels-Redimensionada-86_-300x245.png,https://www.cartacapital.com.br/politica/vereadores-de-direita-de-belo-horizonte-pressionam-e-prefeitura-retira-adesivo-com-as-cores-do-arco-iris-de-centro-de-referencia-lgbt/
Bolsa Família antecipa pagamento para municípios do RS e ES,Cidades estão em situação de emergência ou estado de calamidade,sociedade,2024-02-22 12:50:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/CAPA-para-matéria-1064-×-614-px-2024-02-22T124707.261-300x173.png,https://www.cartacapital.com.br/sociedade/bolsa-familia-antecipa-pagamento-para-municipios-do-rs-e-es/
Itamaraty reage a vídeo publicado por chanceler israelense e nega descaso com sobrevivente,Israel Katz veiculou um vídeo em que a brasileira Rafaela Triestman nega que o país venha praticando genocídio e diz ainda não ter recebido apoio do governo brasileiro,mundo,2024-02-22 12:47:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/katz-rafaela-300x170.png,https://www.cartacapital.com.br/mundo/itamaraty-reage-a-video-publicado-por-chanceler-israelense-e-nega-descaso-com-sobrevivente/
